edad;trabajo;estado civil;educacion;morosidad;saldo;vivienda;préstamo;contacto;dia;mes;duracion;campaña;pdias;previo;resultado anterior;Salida
59;Gerencia;Divorciado;Superior;si;0;no;no;Celular;22;mayo;239;1;-1;0;desconocido;no
31;Servicio;Soltero;Secundaria;no;2632;no;no;Celular;22;mayo;100;1;-1;0;desconocido;no
28;Estudiante;Soltero;Secundaria;no;23664;no;no;Celular;22;mayo;259;1;63;5;fracaso;no
39;Gerencia;Soltero;Superior;no;0;si;no;Celular;22;mayo;271;1;93;3;exito;si
58;Jubilado;Divorciado;Primaria;no;2880;no;no;Telefono;22;mayo;250;1;94;4;exito;no
59;Servicio;Soltero;Secundaria;no;0;no;no;Celular;22;mayo;320;1;-1;0;desconocido;no
58;Jubilado;Divorciado;Primaria;no;4776;si;no;Celular;22;mayo;807;1;310;1;otro;no
60;Obrero;Casado;Secundaria;no;2304;no;no;Celular;22;mayo;190;1;-1;0;desconocido;no
33;Estudiante;Soltero;Desconocido;no;344;no;no;Celular;22;mayo;136;1;-1;0;desconocido;no
43;Servicio;Casado;Secundaria;no;8580;no;no;Celular;22;mayo;271;1;183;3;fracaso;si
39;Tecnico;Casado;Secundaria;no;464;no;no;Celular;22;mayo;554;2;-1;0;desconocido;si
39;Gerencia;Casado;Superior;no;2488;no;no;Celular;22;mayo;181;2;184;1;fracaso;no
54;Gerencia;Casado;Superior;no;2044;no;no;Celular;22;mayo;264;2;94;3;fracaso;no
45;Gerencia;Soltero;Superior;no;1244;si;si;Celular;22;mayo;81;1;-1;0;desconocido;no
36;Gerencia;Casado;Superior;no;1328;si;no;Celular;22;mayo;566;7;-1;0;desconocido;no
26;Estudiante;Soltero;Secundaria;no;2480;no;no;Celular;22;mayo;223;1;94;1;exito;si
35;Gerencia;Casado;Superior;no;0;no;no;Celular;22;mayo;98;1;-1;0;desconocido;no
44;Tecnico;Casado;Secundaria;no;11924;si;si;Celular;22;mayo;106;1;101;2;fracaso;no
39;Gerencia;Soltero;Superior;no;1228;no;no;Celular;22;mayo;182;2;-1;0;desconocido;si
43;Gerencia;Divorciado;Desconocido;no;30808;no;no;Celular;22;mayo;460;1;95;2;exito;si
27;Estudiante;Soltero;Superior;no;14932;si;no;Celular;22;mayo;198;1;98;6;exito;si
46;Servicio;Casado;Secundaria;no;5524;si;no;Celular;22;mayo;115;3;379;1;fracaso;no
32;Servicio;Soltero;Secundaria;no;15972;no;no;Celular;22;mayo;148;2;-1;0;desconocido;si
46;Administrador;Soltero;Secundaria;no;2132;no;no;Celular;22;mayo;71;1;-1;0;desconocido;no
29;Gerencia;Soltero;Superior;no;1712;no;no;Celular;22;mayo;293;2;-1;0;desconocido;si
32;Gerencia;Soltero;Superior;no;92;no;no;Celular;22;mayo;137;2;-1;0;desconocido;no
36;Desempleado;Soltero;Superior;no;3812;si;no;Celular;22;mayo;169;1;94;2;otro;no
42;Gerencia;Casado;Primaria;no;21240;si;no;Celular;22;mayo;545;2;186;1;exito;si
28;Tecnico;Soltero;Secundaria;no;6128;no;no;Celular;22;mayo;253;1;107;5;fracaso;no
53;Obrero;Casado;Desconocido;no;10036;no;no;Telefono;22;mayo;231;2;-1;0;desconocido;si
57;Tecnico;Casado;Secundaria;no;2292;si;si;Celular;22;mayo;105;2;-1;0;desconocido;no
30;Empresario;Soltero;Superior;no;3996;no;no;Celular;22;mayo;157;3;-1;0;desconocido;no
36;Gerencia;Casado;Superior;no;1020;no;no;Celular;22;mayo;970;2;92;2;otro;si
26;Tecnico;Casado;Superior;no;8104;no;no;Celular;22;mayo;43;1;-1;0;desconocido;no
40;Administrador;Casado;Superior;no;4;si;no;Telefono;22;mayo;249;3;-1;0;desconocido;no
38;Gerencia;Soltero;Superior;no;19364;no;no;Celular;22;mayo;580;3;-1;0;desconocido;no
27;Gerencia;Soltero;Superior;no;2464;si;no;Celular;22;mayo;685;1;101;1;otro;si
39;Desempleado;Soltero;Secundaria;no;8832;no;no;Telefono;22;mayo;23;2;-1;0;desconocido;no
29;Gerencia;Soltero;Superior;no;30312;no;no;Celular;22;mayo;46;3;-1;0;desconocido;no
21;Estudiante;Soltero;Primaria;no;6384;no;no;Celular;25;mayo;101;2;-1;0;desconocido;no
31;Administrador;Soltero;Secundaria;no;2216;si;no;Celular;25;mayo;97;3;103;2;fracaso;no
35;Administrador;Soltero;Secundaria;no;7240;si;no;Celular;25;mayo;65;2;-1;0;desconocido;no
43;Administrador;Soltero;Secundaria;no;2932;si;no;Celular;25;mayo;282;1;187;3;exito;si
39;Tecnico;Divorciado;Secundaria;no;1540;no;no;Celular;25;mayo;644;1;-1;0;desconocido;no
54;Obrero;Casado;Primaria;no;1032;no;no;Telefono;25;mayo;86;1;88;1;fracaso;no
29;Administrador;Soltero;Secundaria;no;1060;si;no;Celular;25;mayo;304;1;-1;0;desconocido;no
32;Tecnico;Soltero;Secundaria;no;11916;no;no;Celular;25;mayo;156;1;-1;0;desconocido;no
38;Tareas domesticas;Casado;Secundaria;no;440;no;no;Celular;25;mayo;167;1;-1;0;desconocido;no
42;Tecnico;Casado;Secundaria;no;3976;si;no;Celular;25;mayo;365;5;-1;0;desconocido;no
37;Tecnico;Casado;Superior;no;2928;no;no;Celular;25;mayo;354;1;-1;0;desconocido;no
47;Tecnico;Casado;Secundaria;no;0;si;no;Celular;25;mayo;234;1;-1;0;desconocido;no
32;Tecnico;Casado;Superior;no;32092;no;no;Celular;25;mayo;146;1;97;1;otro;no
27;Estudiante;Soltero;Superior;no;472;no;no;Celular;25;mayo;112;1;-1;0;desconocido;no
32;Administrador;Casado;Secundaria;no;124;no;no;Celular;25;mayo;101;1;-1;0;desconocido;no
33;Tecnico;Soltero;Secundaria;no;10332;no;no;Celular;25;mayo;241;1;108;1;fracaso;no
28;Independiente;Soltero;Superior;no;10012;no;no;Celular;25;mayo;426;1;-1;0;desconocido;si
49;Tecnico;Casado;Superior;no;7372;si;no;Celular;25;mayo;269;1;-1;0;desconocido;no
29;Tecnico;Soltero;Secundaria;no;2376;no;no;Celular;25;mayo;128;1;-1;0;desconocido;no
60;Jubilado;Divorciado;Superior;no;1756;no;si;Celular;25;mayo;464;1;321;1;fracaso;si
29;Tecnico;Soltero;Secundaria;no;2360;no;no;Celular;25;mayo;124;1;-1;0;desconocido;si
35;Tecnico;Soltero;Secundaria;no;816;si;no;Celular;25;mayo;236;1;-1;0;desconocido;si
26;Obrero;Soltero;Superior;no;2268;no;no;Celular;25;mayo;421;1;-1;0;desconocido;si
26;Estudiante;Soltero;Desconocido;no;2756;no;no;Celular;25;mayo;678;2;-1;0;desconocido;si
28;Desempleado;Casado;Superior;no;1928;no;no;Celular;25;mayo;119;1;-1;0;desconocido;si
34;Tecnico;Soltero;Superior;no;2448;no;no;Celular;25;mayo;91;1;-1;0;desconocido;no
35;Administrador;Casado;Secundaria;no;2056;si;no;Celular;25;mayo;56;1;185;1;otro;no
54;Tecnico;Casado;Secundaria;no;5196;si;no;Celular;25;mayo;104;1;-1;0;desconocido;no
26;Estudiante;Soltero;Superior;no;20676;si;no;Celular;25;mayo;397;1;35;2;fracaso;si
26;Estudiante;Soltero;Superior;no;22964;no;no;Celular;25;mayo;327;1;-1;0;desconocido;no
20;Estudiante;Soltero;Secundaria;no;648;no;no;Celular;25;mayo;106;2;-1;0;desconocido;no
36;Servicio;Casado;Superior;no;2248;no;no;Celular;25;mayo;90;1;-1;0;desconocido;no
35;Gerencia;Soltero;Superior;no;11952;si;no;Celular;25;mayo;179;1;-1;0;desconocido;no
34;Tareas domesticas;Casado;Superior;no;44876;no;no;Celular;25;mayo;112;1;-1;0;desconocido;no
35;Gerencia;Soltero;Superior;no;9944;si;no;Celular;25;mayo;265;1;-1;0;desconocido;no
36;Gerencia;Soltero;Superior;no;5516;no;no;Celular;25;mayo;189;1;186;1;fracaso;si
33;Administrador;Divorciado;Superior;no;3108;no;si;Celular;25;mayo;344;1;-1;0;desconocido;no
33;Servicio;Casado;Superior;no;2280;no;no;Celular;25;mayo;70;1;-1;0;desconocido;no
28;Tecnico;Soltero;Superior;no;1544;no;no;Celular;25;mayo;867;1;-1;0;desconocido;si
28;Tecnico;Soltero;Superior;no;0;si;no;Celular;25;mayo;269;1;40;2;fracaso;si
30;Administrador;Casado;Superior;no;2004;si;si;Celular;25;mayo;92;1;-1;0;desconocido;no
49;Tecnico;Divorciado;Secundaria;no;3888;no;no;Celular;25;mayo;613;2;-1;0;desconocido;no
28;Gerencia;Soltero;Superior;no;3828;no;no;Celular;25;mayo;915;2;-1;0;desconocido;si
44;Servicio;Casado;Secundaria;no;108;no;no;Celular;25;mayo;485;1;-1;0;desconocido;no
56;Jubilado;Casado;Superior;no;1124;no;no;Celular;25;mayo;185;1;83;2;exito;no
37;Administrador;Casado;Secundaria;no;0;si;no;Celular;25;mayo;200;1;-1;0;desconocido;no
30;Tecnico;Soltero;Secundaria;no;624;si;no;Celular;25;mayo;157;4;363;5;fracaso;no
50;Servicio;Divorciado;Secundaria;no;2564;no;no;Celular;25;mayo;128;3;-1;0;desconocido;no
40;Tecnico;Casado;Secundaria;no;1248;no;no;Celular;25;mayo;612;7;-1;0;desconocido;si
37;Empresario;Casado;Primaria;no;0;no;no;Celular;25;mayo;163;1;-1;0;desconocido;no
34;Administrador;Casado;Secundaria;no;300;si;si;Celular;25;mayo;111;1;-1;0;desconocido;no
24;Obrero;Soltero;Secundaria;no;668;no;si;Celular;25;mayo;288;1;96;2;exito;si
34;Gerencia;Casado;Secundaria;no;2896;si;no;Celular;25;mayo;305;1;-1;0;desconocido;no
31;Administrador;Soltero;Superior;no;468;si;no;Celular;25;mayo;77;1;-1;0;desconocido;no
38;Gerencia;Casado;Superior;no;372;si;no;Celular;25;mayo;74;1;272;4;fracaso;no
30;Obrero;Soltero;Secundaria;no;1644;no;no;Celular;25;mayo;115;1;-1;0;desconocido;no
56;Jubilado;Divorciado;Superior;no;52376;no;no;Celular;25;mayo;1064;1;-1;0;desconocido;si
34;Gerencia;Soltero;Superior;no;20344;no;no;Celular;25;mayo;213;4;-1;0;desconocido;si
55;Jubilado;Casado;Secundaria;no;1572;no;si;Celular;25;mayo;176;1;-1;0;desconocido;no
30;Administrador;Casado;Secundaria;no;4660;no;no;Celular;25;mayo;205;1;35;2;fracaso;no
45;Tecnico;Casado;Secundaria;no;22996;no;no;Telefono;25;mayo;180;1;-1;0;desconocido;no
28;Estudiante;Casado;Superior;no;3212;si;no;Celular;25;mayo;324;1;-1;0;desconocido;no
31;Administrador;Soltero;Secundaria;no;34504;no;no;Celular;25;mayo;159;1;111;1;fracaso;no
46;Desconocido;Casado;Primaria;no;0;no;no;Telefono;25;mayo;87;2;-1;0;desconocido;no
28;Administrador;Soltero;Secundaria;no;2828;si;no;Celular;25;mayo;226;1;-1;0;desconocido;si
37;Gerencia;Casado;Superior;no;3600;si;no;Celular;25;mayo;116;1;18;3;fracaso;no
39;Gerencia;Casado;Superior;no;984;si;no;Celular;25;mayo;217;1;306;8;fracaso;no
34;Gerencia;Soltero;Superior;no;2988;no;no;Celular;25;mayo;109;1;-1;0;desconocido;no
38;Administrador;Casado;Secundaria;no;3020;si;no;Celular;25;mayo;531;1;97;1;exito;no
36;Administrador;Casado;Secundaria;no;4216;si;no;Celular;25;mayo;214;1;-1;0;desconocido;no
37;Independiente;Casado;Superior;no;8844;si;no;Celular;25;mayo;143;1;-1;0;desconocido;no
37;Servicio;Casado;Secundaria;no;1864;si;si;Celular;25;mayo;377;1;-1;0;desconocido;si
32;Servicio;Soltero;Secundaria;no;608;si;no;Celular;25;mayo;158;2;-1;0;desconocido;si
33;Gerencia;Casado;Secundaria;no;1476;no;no;Celular;25;mayo;115;2;103;1;exito;no
43;Tecnico;Divorciado;Secundaria;no;6448;no;no;Celular;25;mayo;262;2;353;1;otro;si
28;Gerencia;Casado;Secundaria;no;1864;si;no;Celular;25;mayo;123;2;-1;0;desconocido;no
36;Tecnico;Casado;Superior;no;3644;si;si;Celular;25;mayo;117;2;21;3;fracaso;si
55;Gerencia;Casado;Superior;no;1984;no;no;Celular;25;mayo;85;1;-1;0;desconocido;no
31;Tecnico;Soltero;Secundaria;no;3452;si;no;Celular;25;mayo;166;3;111;6;fracaso;no
33;Obrero;Soltero;Secundaria;no;17856;si;no;Celular;25;mayo;217;1;-1;0;desconocido;no
29;Administrador;Casado;Superior;no;952;no;no;Celular;25;mayo;344;2;88;1;fracaso;si
54;Desempleado;Casado;Secundaria;no;6244;no;no;Celular;25;mayo;352;3;186;2;fracaso;si
39;Servicio;Casado;Secundaria;no;4716;no;no;Celular;25;mayo;284;1;-1;0;desconocido;si
35;Tecnico;Soltero;Secundaria;no;108;si;no;Celular;25;mayo;214;1;305;1;otro;si
29;Tecnico;Soltero;Secundaria;no;24;no;no;Celular;25;mayo;315;1;-1;0;desconocido;si
32;Tecnico;Soltero;Superior;no;2616;si;no;Celular;25;mayo;615;4;-1;0;desconocido;si
34;Gerencia;Casado;Superior;no;1332;no;no;Celular;25;mayo;170;1;-1;0;desconocido;no
37;Desempleado;Casado;Superior;no;30480;no;no;Telefono;25;mayo;100;3;-1;0;desconocido;no
27;Estudiante;Soltero;Secundaria;no;1012;no;no;Celular;25;mayo;242;2;-1;0;desconocido;si
32;Tecnico;Soltero;Superior;no;2820;si;no;Celular;25;mayo;414;2;35;4;fracaso;si
27;Tecnico;Soltero;Superior;no;47448;no;no;Telefono;25;mayo;281;5;101;1;exito;no
33;Tecnico;Soltero;Superior;no;436;si;si;Celular;25;mayo;601;2;10;7;fracaso;si
40;Obrero;Casado;Primaria;no;-1240;si;si;Celular;26;mayo;133;2;363;5;fracaso;no
48;Gerencia;Soltero;Superior;no;22756;no;no;Celular;26;mayo;527;2;103;1;exito;no
60;Gerencia;Casado;Superior;no;820;no;no;Celular;26;mayo;107;2;-1;0;desconocido;no
37;Servicio;Casado;Secundaria;no;11660;no;no;Celular;26;mayo;314;2;-1;0;desconocido;no
32;Gerencia;Casado;Superior;no;3748;no;no;Celular;26;mayo;61;1;190;1;fracaso;no
24;Independiente;Soltero;Desconocido;no;4716;no;no;Celular;26;mayo;78;1;105;1;fracaso;no
40;Gerencia;Casado;Secundaria;no;1452;si;si;Celular;26;mayo;135;1;104;2;fracaso;no
24;Estudiante;Soltero;Secundaria;no;95512;no;no;Celular;26;mayo;133;1;97;1;exito;si
35;Obrero;Soltero;Secundaria;no;568;si;no;Celular;26;mayo;293;2;19;3;fracaso;no
42;Tecnico;Casado;Secundaria;no;4264;no;no;Celular;26;mayo;125;1;104;3;exito;no
34;Gerencia;Soltero;Superior;no;2796;no;no;Celular;26;mayo;66;1;-1;0;desconocido;no
55;Gerencia;Casado;Superior;no;168;no;no;Celular;26;mayo;318;1;-1;0;desconocido;no
30;Tecnico;Casado;Superior;no;6280;si;no;Celular;26;mayo;260;1;-1;0;desconocido;no
32;Tecnico;Soltero;Superior;no;9360;no;no;Celular;26;mayo;94;1;97;2;exito;no
30;Gerencia;Soltero;Superior;no;1280;no;no;Celular;26;mayo;140;1;-1;0;desconocido;no
52;Desempleado;Casado;Secundaria;no;20364;no;no;Celular;26;mayo;309;1;-1;0;desconocido;no
56;Empresario;Casado;Secundaria;no;1356;si;no;Celular;26;mayo;251;1;98;3;otro;no
30;Tecnico;Soltero;Superior;no;1644;no;no;Celular;26;mayo;111;1;35;1;fracaso;no
32;Servicio;Soltero;Secundaria;no;3980;si;no;Celular;26;mayo;119;1;-1;0;desconocido;no
58;Tecnico;Casado;Secundaria;no;13596;no;no;Celular;26;mayo;1078;1;97;7;otro;si
44;Gerencia;Casado;Superior;no;9460;no;si;Celular;26;mayo;159;3;-1;0;desconocido;no
43;Gerencia;Casado;Superior;no;316;no;no;Celular;26;mayo;640;1;-1;0;desconocido;si
26;Estudiante;Soltero;Secundaria;no;32060;no;no;Celular;26;mayo;109;1;-1;0;desconocido;no
25;Estudiante;Soltero;Secundaria;no;2860;no;no;Celular;26;mayo;217;1;-1;0;desconocido;no
26;Gerencia;Casado;Superior;no;972;no;no;Celular;26;mayo;482;1;-1;0;desconocido;si
36;Gerencia;Casado;Superior;no;3012;no;no;Celular;26;mayo;71;5;40;4;fracaso;no
31;Tecnico;Soltero;Secundaria;no;552;no;no;Celular;26;mayo;91;1;285;2;otro;si
40;Desempleado;Casado;Secundaria;no;5156;no;no;Celular;26;mayo;260;2;-1;0;desconocido;no
29;Desconocido;Soltero;Secundaria;no;3692;no;no;Celular;26;mayo;333;1;-1;0;desconocido;no
30;Tecnico;Soltero;Secundaria;no;2828;no;no;Celular;26;mayo;228;1;-1;0;desconocido;no
27;Tecnico;Soltero;Secundaria;no;1620;no;no;Celular;26;mayo;256;1;-1;0;desconocido;no
31;Gerencia;Soltero;Superior;no;3264;si;no;Celular;26;mayo;302;1;40;1;fracaso;no
33;Tecnico;Soltero;Secundaria;no;19168;no;no;Celular;26;mayo;131;3;-1;0;desconocido;no
25;Gerencia;Soltero;Superior;no;6408;si;no;Celular;26;mayo;154;1;-1;0;desconocido;no
37;Administrador;Casado;Secundaria;no;45212;no;no;Celular;26;mayo;500;2;-1;0;desconocido;no
30;Gerencia;Soltero;Superior;no;3752;no;no;Celular;26;mayo;172;2;105;1;otro;no
47;Desconocido;Casado;Desconocido;no;32;no;no;Telefono;26;mayo;164;1;-1;0;desconocido;no
25;Gerencia;Soltero;Superior;no;5268;no;no;Celular;26;mayo;176;1;-1;0;desconocido;si
51;Empresario;Casado;Primaria;no;5772;no;no;Celular;26;mayo;574;1;97;10;exito;no
34;Gerencia;Casado;Superior;no;188;no;no;Celular;26;mayo;244;1;-1;0;desconocido;no
45;Desempleado;Casado;Secundaria;no;4160;no;no;Telefono;26;mayo;137;5;-1;0;desconocido;no
33;Gerencia;Casado;Superior;no;7112;no;no;Celular;26;mayo;134;1;103;1;exito;no
54;Desconocido;Casado;Secundaria;no;4628;no;no;Celular;26;mayo;98;2;-1;0;desconocido;no
34;Gerencia;Soltero;Superior;no;3232;no;no;Celular;26;mayo;376;2;97;1;otro;no
58;Desempleado;Casado;Secundaria;no;272;no;no;Celular;26;mayo;169;2;-1;0;desconocido;no
27;Gerencia;Soltero;Superior;no;828;no;no;Telefono;26;mayo;240;4;-1;0;desconocido;no
26;Independiente;Soltero;Superior;no;2240;no;no;Telefono;26;mayo;122;2;-1;0;desconocido;no
35;Tecnico;Casado;Superior;no;32116;si;no;Celular;26;mayo;167;1;285;4;exito;no
25;Estudiante;Soltero;Superior;no;964;no;no;Celular;26;mayo;351;1;-1;0;desconocido;no
58;Jubilado;Casado;Secundaria;no;10856;no;no;Celular;26;mayo;165;1;287;2;fracaso;si
60;Jubilado;Divorciado;Superior;no;16;si;no;Celular;26;mayo;400;3;358;2;fracaso;no
35;Tecnico;Soltero;Secundaria;no;6772;si;no;Celular;26;mayo;58;1;105;1;exito;no
30;Gerencia;Casado;Desconocido;no;1540;no;no;Celular;26;mayo;56;2;97;2;otro;no
54;Tecnico;Casado;Superior;no;26028;no;no;Celular;26;mayo;145;1;-1;0;desconocido;no
34;Tecnico;Casado;Superior;no;92304;no;no;Celular;26;mayo;243;2;35;6;otro;si
48;Gerencia;Divorciado;Superior;no;71856;si;no;Celular;26;mayo;208;2;96;3;otro;si
41;Gerencia;Casado;Superior;no;15076;si;no;Celular;26;mayo;94;1;-1;0;desconocido;no
25;Administrador;Soltero;Superior;no;880;no;no;Celular;26;mayo;68;1;-1;0;desconocido;no
27;Desempleado;Soltero;Primaria;no;892;no;no;Celular;26;mayo;103;1;-1;0;desconocido;no
26;Administrador;Soltero;Superior;no;8680;si;no;Celular;26;mayo;81;1;29;1;fracaso;no
32;Tecnico;Divorciado;Superior;no;1068;no;no;Celular;26;mayo;128;1;-1;0;desconocido;no
58;Jubilado;Casado;Primaria;no;3712;no;no;Celular;26;mayo;304;1;-1;0;desconocido;no
43;Gerencia;Casado;Superior;no;912;si;no;Celular;26;mayo;55;1;113;1;fracaso;no
26;Administrador;Casado;Desconocido;no;17244;no;no;Celular;26;mayo;75;1;-1;0;desconocido;no
24;Estudiante;Casado;Desconocido;no;584;no;no;Celular;26;mayo;147;1;40;1;fracaso;no
59;Gerencia;Divorciado;Superior;no;324;no;no;Celular;26;mayo;140;1;-1;0;desconocido;no
36;Tecnico;Casado;Secundaria;no;61940;no;no;Celular;26;mayo;83;1;42;1;exito;no
31;Tecnico;Casado;Secundaria;no;720;no;no;Celular;26;mayo;222;1;70;2;exito;no
52;Tecnico;Casado;Secundaria;no;780;si;no;Celular;26;mayo;145;1;98;2;fracaso;no
60;Jubilado;Casado;Superior;no;3384;no;no;Telefono;26;mayo;1346;1;-1;0;desconocido;si
43;Gerencia;Divorciado;Superior;no;144;no;no;Celular;26;mayo;118;1;102;2;fracaso;no
28;Independiente;Soltero;Superior;no;3220;no;no;Celular;26;mayo;69;1;99;1;exito;no
59;Gerencia;Casado;Superior;no;7324;no;no;Celular;26;mayo;245;2;98;2;fracaso;no
28;Administrador;Soltero;Superior;no;1344;no;no;Celular;26;mayo;135;1;-1;0;desconocido;no
25;Gerencia;Soltero;Superior;no;2120;no;no;Celular;26;mayo;88;1;-1;0;desconocido;no
50;Gerencia;Casado;Superior;no;10540;no;no;Celular;26;mayo;303;2;-1;0;desconocido;no
21;Tecnico;Soltero;Desconocido;no;1440;no;no;Celular;26;mayo;131;2;-1;0;desconocido;si
25;Estudiante;Soltero;Superior;no;1304;no;no;Celular;26;mayo;390;1;-1;0;desconocido;si
57;Independiente;Casado;Superior;no;1400;no;no;Celular;26;mayo;132;6;112;3;fracaso;no
60;Gerencia;Casado;Superior;no;84352;si;no;Celular;26;mayo;187;1;-1;0;desconocido;no
51;Gerencia;Casado;Superior;no;2332;no;no;Celular;26;mayo;109;1;-1;0;desconocido;no
26;Estudiante;Soltero;Secundaria;no;400;no;no;Celular;26;mayo;445;1;-1;0;desconocido;si
31;Gerencia;Casado;Superior;no;8784;si;no;Celular;26;mayo;299;2;-1;0;desconocido;no
34;Gerencia;Soltero;Superior;no;0;no;no;Celular;26;mayo;93;1;-1;0;desconocido;no
49;Tecnico;Soltero;Secundaria;no;0;si;no;Celular;26;mayo;223;1;-1;0;desconocido;no
34;Tareas domesticas;Casado;Superior;no;0;no;no;Celular;26;mayo;141;1;188;1;fracaso;no
46;Gerencia;Casado;Superior;no;0;no;no;Celular;26;mayo;401;1;-1;0;desconocido;no
60;Administrador;Casado;Desconocido;no;4352;si;no;Celular;26;mayo;149;1;-1;0;desconocido;no
38;Gerencia;Casado;Desconocido;no;14304;no;no;Celular;26;mayo;579;1;-1;0;desconocido;si
30;Independiente;Soltero;Superior;no;664;no;no;Celular;26;mayo;136;1;-1;0;desconocido;no
32;Tecnico;Casado;Superior;no;16356;no;no;Celular;26;mayo;114;7;287;3;fracaso;no
46;Tecnico;Casado;Secundaria;no;10004;no;no;Celular;26;mayo;323;1;-1;0;desconocido;no
34;Gerencia;Soltero;Superior;no;0;si;si;Celular;26;mayo;197;2;98;1;otro;no
44;Tecnico;Soltero;Superior;no;2572;no;no;Celular;26;mayo;222;3;-1;0;desconocido;no
34;Tecnico;Casado;Superior;no;0;no;no;Celular;26;mayo;58;1;-1;0;desconocido;no
29;Servicio;Casado;Secundaria;no;4540;si;no;Celular;26;mayo;407;2;98;1;exito;no
32;Gerencia;Casado;Superior;no;1640;si;no;Celular;26;mayo;252;2;-1;0;desconocido;no
36;Administrador;Soltero;Superior;no;2540;no;no;Celular;26;mayo;80;1;102;1;fracaso;no
32;Tecnico;Casado;Desconocido;no;2848;no;no;Celular;26;mayo;112;1;-1;0;desconocido;no
36;Tecnico;Soltero;Secundaria;no;576;no;no;Celular;26;mayo;87;1;308;2;fracaso;no
55;Tecnico;Divorciado;Secundaria;no;868;si;si;Celular;26;mayo;176;1;-1;0;desconocido;no
25;Estudiante;Soltero;Secundaria;no;1216;no;no;Celular;26;mayo;226;2;-1;0;desconocido;si
26;Estudiante;Soltero;Superior;no;156;no;no;Celular;26;mayo;396;3;-1;0;desconocido;si
21;Obrero;Soltero;Secundaria;no;656;no;no;Celular;26;mayo;260;1;-1;0;desconocido;no
53;Obrero;Casado;Primaria;no;2620;si;no;Celular;26;mayo;103;2;-1;0;desconocido;no
56;Servicio;Divorciado;Primaria;no;92;no;no;Telefono;26;mayo;108;4;-1;0;desconocido;no
34;Tecnico;Soltero;Secundaria;no;8712;si;no;Celular;26;mayo;41;1;-1;0;desconocido;no
28;Administrador;Casado;Secundaria;no;0;si;si;Celular;26;mayo;89;1;-1;0;desconocido;no
28;Administrador;Casado;Secundaria;no;588;si;si;Celular;26;mayo;82;1;-1;0;desconocido;no
29;Gerencia;Soltero;Superior;no;11628;si;no;Celular;26;mayo;150;1;-1;0;desconocido;no
25;Estudiante;Soltero;Desconocido;no;12;no;no;Celular;26;mayo;170;1;-1;0;desconocido;si
34;Gerencia;Casado;Superior;no;1608;no;no;Celular;26;mayo;147;1;-1;0;desconocido;no
28;Tecnico;Soltero;Secundaria;no;26204;no;no;Celular;26;mayo;362;1;77;1;fracaso;no
33;Administrador;Soltero;Superior;no;4308;no;no;Celular;26;mayo;118;2;-1;0;desconocido;no
26;Estudiante;Soltero;Superior;no;1020;no;no;Celular;26;mayo;264;2;-1;0;desconocido;no
60;Jubilado;Casado;Superior;no;13844;no;no;Celular;26;mayo;94;2;112;2;fracaso;no
29;Estudiante;Soltero;Superior;no;3180;no;no;Celular;26;mayo;258;1;-1;0;desconocido;no
25;Tecnico;Soltero;Secundaria;no;7388;no;no;Celular;26;mayo;137;2;-1;0;desconocido;no
60;Gerencia;Casado;Superior;no;6296;no;no;Celular;26;mayo;189;2;349;1;fracaso;no
32;Gerencia;Soltero;Superior;no;1248;no;no;Celular;26;mayo;208;2;98;2;exito;si
47;Tareas domesticas;Soltero;Secundaria;no;68092;no;no;Celular;26;mayo;379;2;97;4;otro;no
29;Gerencia;Soltero;Superior;no;61836;no;no;Celular;26;mayo;245;3;97;7;exito;no
25;Administrador;Casado;Superior;no;3624;no;no;Celular;26;mayo;253;1;-1;0;desconocido;si
21;Administrador;Soltero;Secundaria;no;2096;no;no;Celular;26;mayo;185;1;-1;0;desconocido;si
34;Gerencia;Soltero;Superior;no;10220;si;no;Celular;26;mayo;129;2;-1;0;desconocido;no
32;Gerencia;Casado;Superior;no;32;si;no;Celular;26;mayo;175;2;-1;0;desconocido;no
